filename,filepath,wnid,domain,superordinate,coordinate,specific,typicality,prompt_text
walking_stick_n02231487_n02231487_117.JPEG,data/images/walking_stick_n02231487_n02231487_117.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_157.JPEG,data/images/walking_stick_n02231487_n02231487_157.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_197.JPEG,data/images/walking_stick_n02231487_n02231487_197.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_105.JPEG,data/images/walking_stick_n02231487_n02231487_105.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_154.JPEG,data/images/walking_stick_n02231487_n02231487_154.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_103.JPEG,data/images/walking_stick_n02231487_n02231487_103.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_110.JPEG,data/images/walking_stick_n02231487_n02231487_110.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_189.JPEG,data/images/walking_stick_n02231487_n02231487_189.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_245.JPEG,data/images/walking_stick_n02231487_n02231487_245.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_260.JPEG,data/images/walking_stick_n02231487_n02231487_260.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_162.JPEG,data/images/walking_stick_n02231487_n02231487_162.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_261.JPEG,data/images/walking_stick_n02231487_n02231487_261.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_169.JPEG,data/images/walking_stick_n02231487_n02231487_169.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_178.JPEG,data/images/walking_stick_n02231487_n02231487_178.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_226.JPEG,data/images/walking_stick_n02231487_n02231487_226.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_147.JPEG,data/images/walking_stick_n02231487_n02231487_147.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_233.JPEG,data/images/walking_stick_n02231487_n02231487_233.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_128.JPEG,data/images/walking_stick_n02231487_n02231487_128.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_268.JPEG,data/images/walking_stick_n02231487_n02231487_268.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_123.JPEG,data/images/walking_stick_n02231487_n02231487_123.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_120.JPEG,data/images/walking_stick_n02231487_n02231487_120.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_19.JPEG,data/images/walking_stick_n02231487_n02231487_19.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_165.JPEG,data/images/walking_stick_n02231487_n02231487_165.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_14.JPEG,data/images/walking_stick_n02231487_n02231487_14.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_196.JPEG,data/images/walking_stick_n02231487_n02231487_196.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_161.JPEG,data/images/walking_stick_n02231487_n02231487_161.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_156.JPEG,data/images/walking_stick_n02231487_n02231487_156.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_155.JPEG,data/images/walking_stick_n02231487_n02231487_155.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_23.JPEG,data/images/walking_stick_n02231487_n02231487_23.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_181.JPEG,data/images/walking_stick_n02231487_n02231487_181.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_266.JPEG,data/images/walking_stick_n02231487_n02231487_266.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_255.JPEG,data/images/walking_stick_n02231487_n02231487_255.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_141.JPEG,data/images/walking_stick_n02231487_n02231487_141.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_10.JPEG,data/images/walking_stick_n02231487_n02231487_10.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_277.JPEG,data/images/walking_stick_n02231487_n02231487_277.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_0.JPEG,data/images/walking_stick_n02231487_n02231487_0.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_150.JPEG,data/images/walking_stick_n02231487_n02231487_150.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_124.JPEG,data/images/walking_stick_n02231487_n02231487_124.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_195.JPEG,data/images/walking_stick_n02231487_n02231487_195.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_238.JPEG,data/images/walking_stick_n02231487_n02231487_238.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_242.JPEG,data/images/walking_stick_n02231487_n02231487_242.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_186.JPEG,data/images/walking_stick_n02231487_n02231487_186.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_132.JPEG,data/images/walking_stick_n02231487_n02231487_132.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_269.JPEG,data/images/walking_stick_n02231487_n02231487_269.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_121.JPEG,data/images/walking_stick_n02231487_n02231487_121.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_198.JPEG,data/images/walking_stick_n02231487_n02231487_198.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_227.JPEG,data/images/walking_stick_n02231487_n02231487_227.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_159.JPEG,data/images/walking_stick_n02231487_n02231487_159.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_172.JPEG,data/images/walking_stick_n02231487_n02231487_172.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_223.JPEG,data/images/walking_stick_n02231487_n02231487_223.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_201.JPEG,data/images/walking_stick_n02231487_n02231487_201.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_180.JPEG,data/images/walking_stick_n02231487_n02231487_180.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_256.JPEG,data/images/walking_stick_n02231487_n02231487_256.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_264.JPEG,data/images/walking_stick_n02231487_n02231487_264.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_102.JPEG,data/images/walking_stick_n02231487_n02231487_102.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_188.JPEG,data/images/walking_stick_n02231487_n02231487_188.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_136.JPEG,data/images/walking_stick_n02231487_n02231487_136.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_170.JPEG,data/images/walking_stick_n02231487_n02231487_170.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_250.JPEG,data/images/walking_stick_n02231487_n02231487_250.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_237.JPEG,data/images/walking_stick_n02231487_n02231487_237.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_149.JPEG,data/images/walking_stick_n02231487_n02231487_149.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_140.JPEG,data/images/walking_stick_n02231487_n02231487_140.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_15.JPEG,data/images/walking_stick_n02231487_n02231487_15.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_107.JPEG,data/images/walking_stick_n02231487_n02231487_107.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_100.JPEG,data/images/walking_stick_n02231487_n02231487_100.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_131.JPEG,data/images/walking_stick_n02231487_n02231487_131.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_25.JPEG,data/images/walking_stick_n02231487_n02231487_25.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_164.JPEG,data/images/walking_stick_n02231487_n02231487_164.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_222.JPEG,data/images/walking_stick_n02231487_n02231487_222.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_168.JPEG,data/images/walking_stick_n02231487_n02231487_168.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_145.JPEG,data/images/walking_stick_n02231487_n02231487_145.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_211.JPEG,data/images/walking_stick_n02231487_n02231487_211.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_244.JPEG,data/images/walking_stick_n02231487_n02231487_244.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_142.JPEG,data/images/walking_stick_n02231487_n02231487_142.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_208.JPEG,data/images/walking_stick_n02231487_n02231487_208.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_137.JPEG,data/images/walking_stick_n02231487_n02231487_137.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_232.JPEG,data/images/walking_stick_n02231487_n02231487_232.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_247.JPEG,data/images/walking_stick_n02231487_n02231487_247.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_240.JPEG,data/images/walking_stick_n02231487_n02231487_240.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_199.JPEG,data/images/walking_stick_n02231487_n02231487_199.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_158.JPEG,data/images/walking_stick_n02231487_n02231487_158.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_26.JPEG,data/images/walking_stick_n02231487_n02231487_26.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_243.JPEG,data/images/walking_stick_n02231487_n02231487_243.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_167.JPEG,data/images/walking_stick_n02231487_n02231487_167.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_194.JPEG,data/images/walking_stick_n02231487_n02231487_194.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_271.JPEG,data/images/walking_stick_n02231487_n02231487_271.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_174.JPEG,data/images/walking_stick_n02231487_n02231487_174.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_127.JPEG,data/images/walking_stick_n02231487_n02231487_127.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_187.JPEG,data/images/walking_stick_n02231487_n02231487_187.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_191.JPEG,data/images/walking_stick_n02231487_n02231487_191.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_113.JPEG,data/images/walking_stick_n02231487_n02231487_113.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_143.JPEG,data/images/walking_stick_n02231487_n02231487_143.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_17.JPEG,data/images/walking_stick_n02231487_n02231487_17.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_216.JPEG,data/images/walking_stick_n02231487_n02231487_216.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_16.JPEG,data/images/walking_stick_n02231487_n02231487_16.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_1.JPEG,data/images/walking_stick_n02231487_n02231487_1.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_175.JPEG,data/images/walking_stick_n02231487_n02231487_175.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_218.JPEG,data/images/walking_stick_n02231487_n02231487_218.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_275.JPEG,data/images/walking_stick_n02231487_n02231487_275.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_111.JPEG,data/images/walking_stick_n02231487_n02231487_111.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_276.JPEG,data/images/walking_stick_n02231487_n02231487_276.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_215.JPEG,data/images/walking_stick_n02231487_n02231487_215.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_205.JPEG,data/images/walking_stick_n02231487_n02231487_205.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_179.JPEG,data/images/walking_stick_n02231487_n02231487_179.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_231.JPEG,data/images/walking_stick_n02231487_n02231487_231.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_207.JPEG,data/images/walking_stick_n02231487_n02231487_207.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_274.JPEG,data/images/walking_stick_n02231487_n02231487_274.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_185.JPEG,data/images/walking_stick_n02231487_n02231487_185.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_130.JPEG,data/images/walking_stick_n02231487_n02231487_130.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_202.JPEG,data/images/walking_stick_n02231487_n02231487_202.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_192.JPEG,data/images/walking_stick_n02231487_n02231487_192.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_239.JPEG,data/images/walking_stick_n02231487_n02231487_239.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_126.JPEG,data/images/walking_stick_n02231487_n02231487_126.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_249.JPEG,data/images/walking_stick_n02231487_n02231487_249.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_248.JPEG,data/images/walking_stick_n02231487_n02231487_248.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_267.JPEG,data/images/walking_stick_n02231487_n02231487_267.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_230.JPEG,data/images/walking_stick_n02231487_n02231487_230.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_134.JPEG,data/images/walking_stick_n02231487_n02231487_134.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_176.JPEG,data/images/walking_stick_n02231487_n02231487_176.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_203.JPEG,data/images/walking_stick_n02231487_n02231487_203.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_263.JPEG,data/images/walking_stick_n02231487_n02231487_263.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_217.JPEG,data/images/walking_stick_n02231487_n02231487_217.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_133.JPEG,data/images/walking_stick_n02231487_n02231487_133.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_254.JPEG,data/images/walking_stick_n02231487_n02231487_254.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_253.JPEG,data/images/walking_stick_n02231487_n02231487_253.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_135.JPEG,data/images/walking_stick_n02231487_n02231487_135.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_229.JPEG,data/images/walking_stick_n02231487_n02231487_229.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_213.JPEG,data/images/walking_stick_n02231487_n02231487_213.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_190.JPEG,data/images/walking_stick_n02231487_n02231487_190.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_212.JPEG,data/images/walking_stick_n02231487_n02231487_212.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_209.JPEG,data/images/walking_stick_n02231487_n02231487_209.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_27.JPEG,data/images/walking_stick_n02231487_n02231487_27.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_139.JPEG,data/images/walking_stick_n02231487_n02231487_139.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_272.JPEG,data/images/walking_stick_n02231487_n02231487_272.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_152.JPEG,data/images/walking_stick_n02231487_n02231487_152.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_106.JPEG,data/images/walking_stick_n02231487_n02231487_106.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_104.JPEG,data/images/walking_stick_n02231487_n02231487_104.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_214.JPEG,data/images/walking_stick_n02231487_n02231487_214.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_122.JPEG,data/images/walking_stick_n02231487_n02231487_122.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_273.JPEG,data/images/walking_stick_n02231487_n02231487_273.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_236.JPEG,data/images/walking_stick_n02231487_n02231487_236.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_153.JPEG,data/images/walking_stick_n02231487_n02231487_153.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_114.JPEG,data/images/walking_stick_n02231487_n02231487_114.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_22.JPEG,data/images/walking_stick_n02231487_n02231487_22.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
walking_stick_n02231487_n02231487_251.JPEG,data/images/walking_stick_n02231487_n02231487_251.JPEG,n02231487,Living,Animals,Insects,Walking Stick,Atypical,walking_stick
centipede_n01784675_n01784675_230.JPEG,data/images/centipede_n01784675_n01784675_230.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_277.JPEG,data/images/centipede_n01784675_n01784675_277.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_243.JPEG,data/images/centipede_n01784675_n01784675_243.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_240.JPEG,data/images/centipede_n01784675_n01784675_240.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_19.JPEG,data/images/centipede_n01784675_n01784675_19.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_143.JPEG,data/images/centipede_n01784675_n01784675_143.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_253.JPEG,data/images/centipede_n01784675_n01784675_253.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_202.JPEG,data/images/centipede_n01784675_n01784675_202.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_222.JPEG,data/images/centipede_n01784675_n01784675_222.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_239.JPEG,data/images/centipede_n01784675_n01784675_239.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_183.JPEG,data/images/centipede_n01784675_n01784675_183.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_245.JPEG,data/images/centipede_n01784675_n01784675_245.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_264.JPEG,data/images/centipede_n01784675_n01784675_264.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_275.JPEG,data/images/centipede_n01784675_n01784675_275.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_180.JPEG,data/images/centipede_n01784675_n01784675_180.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_196.JPEG,data/images/centipede_n01784675_n01784675_196.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_254.JPEG,data/images/centipede_n01784675_n01784675_254.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_226.JPEG,data/images/centipede_n01784675_n01784675_226.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_185.JPEG,data/images/centipede_n01784675_n01784675_185.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
centipede_n01784675_n01784675_142.JPEG,data/images/centipede_n01784675_n01784675_142.JPEG,n01784675,Living,Animals,Myriapods & Ancient Arthropods,Centipede,Typical,centipede
